30.30,2.98,22.28,28.18,37.51,40.00,34.87,40.12,20.65
21.02,8.26,15.09,10.43,2.00,23.78,36.12,6.83,27.72
33.83,8.19,7.91,19.73,27.01,37.60,32.26,20.77,26.05
26.79,40.21,25.42,32.03,28.01,1.39,36.39,17.16,5.28
30.01,-0.53,24.26,28.40,38.03,38.39,34.34,39.85,21.58
18.12,2.22,33.01,10.87,18.66,11.33,21.72,26.10,32.26
33.75,17.79,30.25,25.98,14.28,2.61,19.97,12.79,7.08
35.21,16.93,32.00,25.11,14.19,-0.22,22.09,12.50,5.52
34.31,9.45,7.85,16.52,26.73,39.11,32.12,20.57,25.25
22.28,6.70,14.54,10.78,1.59,23.78,36.52,6.78,27.73
33.73,16.43,31.22,25.42,14.81,-1.62,22.47,13.35,4.48
28.44,39.96,23.88,32.94,28.57,2.30,37.09,17.61,3.85
16.88,2.30,31.38,9.90,17.84,11.85,20.56,25.15,31.68
33.17,17.30,30.37,24.35,14.86,0.42,20.65,11.08,5.70
32.75,17.28,29.36,27.23,14.20,-1.56,21.79,12.35,6.48
33.46,16.98,30.30,25.84,13.75,0.08,20.21,13.44,7.23
29.26,0.61,22.33,28.37,34.89,37.08,33.68,36.91,18.95
33.26,8.21,5.61,19.43,26.56,37.95,33.29,20.07,25.74
21.33,7.30,17.24,9.20,2.97,21.64,35.73,6.73,28.51
33.84,7.31,5.03,17.67,25.79,39.91,34.43,20.68,24.36
32.35,19.11,28.20,25.97,14.96,0.48,23.16,13.67,3.48
28.42,39.99,25.16,31.50,27.85,1.76,37.23,18.17,5.08
33.18,18.33,30.01,24.59,14.71,0.19,22.18,13.63,5.81
21.11,6.87,14.86,10.95,3.47,21.66,36.72,7.33,26.59
32.72,19.30,30.22,26.77,14.01,-0.76,21.11,11.83,5.95
27.17,36.22,22.74,34.32,27.69,-0.91,35.74,18.56,5.11
33.41,17.54,30.67,25.64,12.42,1.05,23.02,11.81,7.02
32.44,6.74,6.31,16.22,27.27,39.36,33.77,21.82,25.77
32.10,8.99,6.82,18.53,24.95,38.03,33.87,20.84,25.42
33.49,6.83,6.61,16.91,26.31,38.81,34.68,19.63,24.05
32.50,16.12,32.22,26.05,14.26,0.65,22.41,10.71,7.23
27.15,39.55,22.92,32.93,28.67,0.69,37.73,17.22,4.11
34.37,7.95,6.92,17.65,28.28,38.12,32.92,19.48,24.51
15.88,2.15,30.57,11.49,15.84,11.26,21.63,24.57,30.73
28.04,39.41,22.52,32.80,30.29,1.20,34.78,19.25,5.61
21.82,8.51,17.46,7.20,0.11,24.08,37.06,6.54,29.17
16.24,2.37,31.94,12.78,18.20,10.79,20.50,25.27,32.47
34.17,17.87,30.95,26.30,15.86,0.29,21.72,12.24,5.33
33.22,18.81,30.95,25.66,14.99,1.21,21.63,11.90,6.75
34.31,17.73,32.57,25.78,12.89,0.18,21.75,13.01,5.43
33.13,9.84,6.00,17.91,25.95,38.09,34.20,20.66,23.14
15.28,1.65,32.34,11.99,19.16,11.87,21.99,24.49,30.59
33.74,18.45,31.47,23.64,15.34,0.23,20.87,11.29,6.26
27.53,0.48,24.49,27.42,36.25,40.58,34.00,38.17,20.28
27.40,39.81,23.92,33.52,28.81,1.96,36.50,15.66,5.03
22.85,8.13,15.33,9.40,1.73,23.37,38.47,7.86,28.26
18.05,1.56,32.24,10.23,16.86,12.36,21.16,25.69,30.78
33.30,7.42,9.36,18.21,27.72,36.60,33.83,20.39,25.49
29.13,2.76,24.79,27.88,35.24,38.17,32.83,37.93,19.94
34.19,8.28,7.54,16.48,26.89,35.82,32.56,21.27,26.14
28.97,0.36,22.10,27.48,37.14,38.82,32.36,38.28,21.70
29.03,1.31,23.71,27.52,36.26,38.07,33.59,38.84,20.41
33.90,5.98,8.69,18.38,26.95,37.45,34.47,20.12,27.47
15.45,1.16,30.80,11.31,17.69,12.96,21.26,24.91,31.99
33.49,8.13,6.89,18.32,26.68,37.86,34.34,19.60,24.78
27.93,39.40,22.93,32.63,28.32,0.81,34.08,16.08,6.15
32.04,17.96,28.99,25.97,14.00,0.87,22.46,10.83,4.25
28.80,1.80,22.49,26.83,36.21,35.94,31.83,38.03,22.55
26.25,39.47,23.07,31.57,28.51,1.27,34.43,18.16,3.88
33.58,19.64,29.54,24.12,14.09,0.90,22.61,13.39,7.25
28.76,-0.18,22.70,28.04,37.12,37.89,34.15,36.84,21.10
33.79,8.04,7.65,16.60,26.33,38.31,34.22,18.34,25.54
20.80,7.41,15.85,8.36,2.13,24.81,36.77,7.49,28.56
32.69,17.39,29.63,24.39,15.35,1.89,23.51,13.08,6.20
32.86,18.41,30.26,25.95,15.64,-0.26,21.14,12.49,5.20
28.83,2.63,22.99,27.43,36.38,38.51,31.86,38.60,21.29
16.76,1.17,30.06,10.97,18.00,14.11,21.42,23.98,31.43
33.91,16.36,31.21,26.27,13.99,1.84,21.94,12.45,5.93
33.81,17.61,29.99,24.34,12.59,2.13,23.11,13.40,6.67
28.33,2.01,24.51,27.39,35.36,40.05,32.17,36.87,20.56
33.35,7.73,5.36,18.76,27.89,38.88,32.06,22.76,22.96
15.43,2.94,32.40,13.24,20.02,11.68,21.16,25.67,31.42
22.27,8.83,17.52,7.96,2.94,22.70,35.92,6.49,28.51
17.80,1.81,32.47,11.81,17.51,10.97,22.84,25.90,31.40
27.09,40.04,25.90,33.50,28.46,2.56,35.99,18.18,3.83
15.51,2.05,31.38,10.35,16.98,14.09,21.29,26.36,31.18
32.64,10.34,6.46,18.07,25.53,38.30,32.60,19.08,23.38
25.10,39.44,24.39,33.68,28.82,0.20,35.29,15.93,5.24
35.62,18.30,29.10,23.94,14.68,1.68,20.60,12.91,5.19
33.95,18.41,29.81,25.50,14.74,2.33,21.31,13.40,5.08
16.82,0.43,31.92,11.09,17.06,12.10,22.36,23.78,30.59
32.46,17.87,30.57,24.35,16.51,1.68,22.42,12.67,6.86
16.80,1.75,33.46,11.71,18.08,12.41,22.04,22.91,31.28
19.76,8.34,14.24,8.87,0.71,24.51,36.63,7.99,27.66
33.32,17.72,31.70,23.89,14.84,1.12,22.12,13.66,6.13
28.64,39.64,24.43,31.25,30.01,-0.19,37.09,18.16,2.29
23.16,7.12,16.49,11.35,2.43,23.60,37.43,7.83,27.75
35.40,9.26,6.66,16.74,28.56,37.18,32.19,19.08,25.09
23.08,8.58,15.22,8.31,0.85,22.78,35.94,6.16,28.85
16.20,1.43,32.81,10.59,19.85,14.51,22.38,26.19,29.79
22.71,8.20,16.39,9.86,0.42,22.24,35.84,8.05,28.27
31.50,7.20,5.44,16.89,26.67,38.72,32.99,21.81,25.29
26.94,38.52,25.95,34.70,27.10,-1.50,36.09,18.66,3.42
28.08,38.67,24.64,32.65,29.15,-0.66,37.96,16.74,5.24
16.31,3.71,29.87,10.98,17.87,12.44,20.73,25.50,30.94
27.03,39.56,23.32,32.39,28.82,0.56,35.27,17.67,3.82
33.01,8.27,7.66,19.42,26.87,37.23,33.51,19.61,24.16
28.18,1.40,22.51,30.35,35.89,39.83,33.14,37.08,18.15
28.43,38.78,24.27,34.88,29.53,1.68,34.51,17.44,5.05
33.97,7.23,7.62,16.74,26.01,38.21,34.74,20.87,26.65
28.74,-0.36,23.36,27.21,36.23,36.84,34.94,39.12,18.71
32.58,17.93,31.39,24.43,13.21,-0.83,22.76,11.14,5.77
17.78,2.09,29.89,11.30,17.42,9.77,20.22,24.20,30.34
21.01,7.56,15.48,9.72,2.10,23.23,36.81,6.39,26.21
16.89,1.83,32.88,12.63,17.19,12.11,21.83,25.97,30.53
14.68,2.60,31.02,10.95,17.52,12.66,19.30,25.16,30.90
27.96,40.24,25.31,30.88,27.65,1.55,35.80,16.57,4.32
27.76,1.19,24.34,29.75,37.23,39.01,32.80,38.26,20.32
21.78,7.99,17.66,8.89,0.87,24.13,37.76,7.05,28.12
33.14,8.15,5.81,18.54,25.84,39.37,33.82,20.60,26.60
34.22,6.64,7.65,17.67,27.44,37.28,32.81,19.15,24.33
33.68,16.93,30.95,25.63,14.34,1.04,22.23,12.87,6.11
30.27,-0.50,21.68,27.79,36.68,37.47,35.56,38.46,19.96
33.24,9.41,6.30,17.40,25.93,40.67,32.98,21.33,25.82
26.80,39.72,24.09,33.06,29.49,-0.39,34.92,17.99,5.71
22.11,8.35,16.86,10.18,1.05,23.91,36.27,5.38,28.99
15.43,2.98,31.74,10.73,16.03,14.36,21.96,25.20,31.98
33.46,8.03,6.85,18.40,26.33,37.96,32.07,20.66,26.86
21.41,7.53,15.08,9.83,0.86,23.47,37.02,8.18,27.42
23.28,8.67,15.76,10.19,0.80,22.41,38.79,7.38,28.76
24.14,7.78,14.91,9.65,1.51,21.89,36.54,6.03,27.85
22.42,6.98,16.26,10.87,1.90,23.09,36.86,6.55,29.06
32.79,19.20,30.33,24.40,14.02,-2.12,22.03,11.69,4.03
22.87,6.16,15.91,9.71,2.13,23.85,36.36,6.25,29.79
23.51,7.80,17.18,9.50,0.98,21.82,37.34,7.13,25.75
29.43,39.72,22.96,32.74,29.15,0.55,35.99,17.05,5.00
21.19,7.74,15.23,9.95,2.06,23.52,37.37,6.19,27.89
23.45,7.22,17.07,9.06,-0.06,22.33,37.16,7.32,26.43
17.53,1.37,29.06,14.24,16.70,12.11,21.78,25.42,30.94
32.39,7.20,7.42,16.94,26.66,37.52,34.99,21.78,23.23
28.21,38.37,24.68,32.05,28.74,3.00,35.68,18.29,4.13
22.15,9.52,17.16,8.33,1.86,23.83,36.89,5.71,28.54
32.70,8.70,6.71,18.57,27.57,39.59,35.16,18.63,24.45
27.98,38.75,24.96,33.40,26.78,0.44,35.59,18.87,3.97
22.14,8.11,16.13,10.47,1.27,22.63,36.71,8.27,27.57
30.48,1.39,23.81,28.11,35.82,39.20,33.37,38.82,20.06
33.63,16.71,30.75,25.85,15.99,0.14,21.22,12.72,6.18
29.24,36.39,25.13,31.10,28.60,1.55,35.44,18.68,4.61
27.81,0.22,21.90,29.42,36.25,38.53,33.08,38.87,19.93
29.02,0.60,23.37,28.71,35.32,37.05,31.40,37.44,21.00
34.87,17.31,30.28,25.19,14.36,1.63,22.93,12.48,5.36
27.13,35.32,22.50,32.16,27.59,1.79,35.51,18.03,5.20
30.36,0.04,23.05,28.48,36.67,39.36,33.47,38.80,19.69
34.48,18.97,30.25,25.44,15.34,-0.10,22.32,11.13,4.03
22.22,9.32,17.88,10.18,0.79,23.84,36.12,7.03,26.64
27.69,40.49,23.95,32.48,28.92,1.83,35.41,19.10,2.79
33.78,16.90,29.33,26.75,16.31,0.15,21.84,11.43,3.59
16.56,2.26,30.85,11.41,19.22,11.84,20.12,24.19,30.84
21.21,8.03,16.19,8.03,2.13,23.24,35.29,8.14,27.03
17.59,2.18,30.61,11.37,19.02,11.60,21.59,25.84,30.97
21.84,6.04,14.63,10.67,2.49,22.80,36.28,6.67,28.84
28.40,0.61,23.28,27.91,36.93,39.67,31.75,38.95,21.78
33.13,7.84,5.66,19.14,26.57,38.51,34.68,20.00,23.87
27.64,38.71,24.14,31.32,28.81,0.37,36.86,17.94,4.59
16.89,3.18,32.11,11.11,17.88,12.35,20.26,24.44,31.09
30.48,-0.66,21.81,27.32,37.10,39.06,33.78,38.73,19.73
22.67,7.64,18.25,11.45,0.82,23.55,37.28,7.45,25.56
17.31,1.08,32.50,11.41,17.33,12.45,23.05,23.85,31.10
28.40,1.46,25.29,26.63,35.32,39.32,34.72,37.41,20.42
28.67,-0.79,21.49,27.36,38.18,39.47,35.19,37.04,21.72
32.99,6.86,7.66,18.41,28.13,39.05,34.97,19.99,26.13
32.85,17.92,30.32,25.20,13.34,-1.17,22.05,14.42,5.18
21.72,8.74,17.15,7.63,0.87,22.20,36.25,9.05,31.16
34.41,17.83,29.43,25.98,13.68,-0.40,22.51,11.81,5.08
16.49,4.51,31.02,10.53,19.48,12.39,21.03,25.73,30.66
32.65,7.86,7.96,19.30,24.88,39.73,33.81,21.14,26.28
26.31,38.43,24.21,31.60,25.85,-1.49,36.57,19.18,3.26
28.78,1.20,25.48,29.23,36.13,38.19,32.17,38.58,19.22
27.81,38.61,23.88,32.25,27.58,0.51,36.88,20.10,5.73
34.15,17.39,29.13,24.51,14.21,0.74,22.51,14.18,6.80
34.10,18.27,28.98,25.62,14.97,1.93,20.49,11.52,5.10
32.47,18.16,30.15,25.76,12.83,0.40,21.82,11.94,5.47
32.54,19.79,31.15,24.89,14.75,0.46,22.83,12.03,5.79
34.47,7.45,6.76,17.63,26.87,39.27,32.65,19.47,26.10
29.54,0.65,25.17,27.50,36.63,38.53,32.90,36.36,21.03
26.52,40.37,23.95,31.07,28.35,1.72,36.67,18.12,3.66
27.15,1.12,23.50,27.23,36.88,36.57,34.50,37.62,21.86
14.48,4.53,32.51,11.62,16.94,10.96,20.29,25.02,32.49
33.85,8.16,6.13,16.89,26.54,38.18,32.88,18.54,24.08
28.49,1.11,24.49,26.41,37.72,39.38,32.99,39.00,20.58
23.93,9.11,16.43,9.57,0.15,21.50,35.04,5.74,28.74
15.05,1.11,32.63,11.61,17.03,11.56,21.33,25.58,31.52
22.15,7.86,15.60,10.70,2.92,20.94,39.18,7.80,27.65
22.48,6.78,16.53,10.78,2.60,22.27,36.79,6.59,30.23
34.20,8.73,6.52,15.49,27.32,38.08,34.33,17.97,26.36
16.14,1.72,30.82,8.70,18.81,11.91,21.54,25.01,30.29
22.89,8.36,15.26,9.52,-1.92,22.18,36.30,8.60,29.63
20.81,7.09,18.18,10.25,0.95,23.32,37.63,6.45,29.59
27.07,40.63,25.57,32.68,29.39,1.13,34.21,17.79,4.64
27.29,38.40,23.97,32.73,28.38,1.93,35.48,18.41,3.95
32.14,8.09,8.11,16.41,27.67,38.76,33.76,18.88,26.62
16.95,1.92,32.99,11.65,18.00,13.65,21.47,24.13,31.19
32.79,8.29,7.60,17.90,25.78,39.72,34.81,17.76,26.07
32.89,8.99,6.28,18.57,27.12,37.67,32.57,22.37,26.44
21.66,7.16,15.11,10.14,0.28,22.64,36.48,6.51,27.24
28.02,1.73,24.73,26.85,36.58,40.08,34.51,37.50,20.82
31.36,1.97,24.54,28.01,34.53,37.70,34.30,37.61,19.35
29.74,1.34,22.71,28.43,34.76,39.52,34.13,36.44,18.43
27.34,39.30,23.92,32.94,29.58,0.04,34.42,17.94,4.17
21.80,9.18,16.16,9.50,1.47,24.15,37.26,7.35,26.64
25.61,39.83,23.54,33.86,27.73,1.22,36.02,18.42,5.60
29.46,-0.69,21.92,26.97,36.88,38.61,32.42,39.86,19.39
29.30,1.28,24.08,27.62,35.93,39.29,31.79,37.07,19.95
28.89,1.93,24.06,26.74,35.22,38.03,32.86,37.92,21.17
34.89,19.49,30.80,23.85,13.43,2.38,20.40,11.27,4.11
15.76,4.08,33.31,11.04,16.67,13.10,22.58,24.70,29.68
26.75,38.54,24.38,32.99,28.43,-0.25,37.36,19.30,4.53
33.64,8.85,6.36,17.59,27.37,37.83,33.93,19.87,25.23
28.49,39.24,23.65,32.74,29.41,1.39,34.59,19.21,5.69
16.82,1.71,31.69,10.73,16.06,11.32,22.46,24.79,29.08
23.75,7.75,17.34,9.93,0.96,23.73,36.77,6.98,27.51
35.87,9.55,6.55,18.39,27.48,37.82,33.54,20.46,25.86
15.60,1.66,31.46,10.69,17.02,11.65,21.47,25.47,32.50
15.77,2.06,32.68,12.19,17.54,12.80,20.74,25.93,28.77
28.12,1.93,24.46,28.79,35.86,40.13,33.02,37.71,18.00
21.86,6.97,16.86,10.88,3.09,22.35,38.24,8.45,27.69
34.14,16.67,30.53,24.05,13.65,1.67,21.79,14.07,6.08
28.91,0.79,24.27,27.84,34.72,39.55,33.25,38.82,21.34
16.58,0.47,31.67,11.34,18.82,11.27,20.99,24.82,30.90
21.44,8.61,15.23,9.50,1.03,22.22,38.26,8.84,27.79
35.84,18.22,29.74,26.16,14.77,1.40,21.66,11.19,5.90
33.70,7.35,7.49,19.17,26.91,39.76,30.84,19.33,25.51
18.26,1.41,30.35,11.43,18.50,12.06,20.15,25.25,30.76
26.68,38.76,23.97,33.46,26.53,-0.53,36.20,17.35,3.90
18.70,4.47,31.45,12.46,17.36,12.02,20.61,24.53,29.72
15.70,2.79,31.63,10.79,20.00,13.11,19.71,25.88,30.31
28.09,1.24,24.22,26.44,36.55,38.07,31.99,38.01,20.57
32.45,9.17,7.27,17.04,27.03,38.86,34.23,21.71,24.56
16.42,2.30,31.85,11.11,17.12,13.05,21.91,25.72,31.67
35.25,7.80,5.54,18.53,28.88,38.19,32.89,19.87,25.44
28.39,39.08,24.29,31.13,28.67,-0.03,37.36,20.43,3.61
29.30,38.62,22.46,32.52,28.71,2.18,35.94,18.41,5.56
32.84,7.62,5.85,17.82,25.91,37.32,33.53,22.39,26.05
18.04,2.19,31.22,11.57,19.50,11.43,21.15,24.76,30.88
20.55,7.36,16.79,10.06,1.06,24.43,36.95,6.90,28.49
26.62,-0.28,22.90,27.99,36.43,38.20,32.72,38.02,20.64
29.58,0.18,22.95,26.67,37.89,38.87,34.23,38.16,22.10
28.06,40.40,25.04,31.93,29.68,0.23,35.66,19.78,5.44
15.40,3.45,33.69,11.66,17.96,12.29,21.68,25.07,31.70
32.63,7.49,6.12,17.31,25.52,39.43,30.97,21.01,24.35
20.90,8.33,15.22,10.00,1.40,23.34,37.79,5.03,30.12
27.17,39.86,23.61,31.39,28.98,1.77,36.33,18.18,3.76
17.33,2.54,30.42,12.41,19.49,13.25,20.82,25.80,30.58
15.71,2.75,33.80,11.69,17.72,10.91,20.14,23.56,29.93
32.56,5.89,6.37,18.52,25.64,38.82,32.85,21.22,25.23
22.71,6.35,15.23,10.63,1.14,21.17,36.49,6.19,26.66
21.81,7.32,16.12,9.28,1.25,22.07,38.53,7.19,29.20
16.40,0.69,30.41,10.65,17.37,11.36,21.25,24.82,32.64
33.63,18.33,31.83,26.16,14.31,-1.16,20.98,13.33,5.54
35.41,8.84,4.77,17.14,26.80,39.14,33.39,21.40,23.07
29.41,1.04,24.91,27.25,38.74,39.73,32.76,36.56,19.08
27.61,38.90,23.79,33.18,27.66,0.51,36.01,19.84,3.34
33.80,7.63,6.19,17.27,26.06,38.56,34.35,19.09,24.45
28.88,38.38,24.05,33.04,29.15,1.44,37.45,19.02,4.81
28.36,40.39,23.61,33.55,28.12,1.95,35.31,18.01,3.85
27.96,37.45,23.63,34.52,29.00,2.61,35.03,18.80,5.85
30.02,1.47,23.76,26.27,36.89,37.43,31.83,39.34,20.92
16.83,2.96,31.63,9.80,18.36,14.06,19.99,26.78,31.01
29.38,0.49,23.28,27.65,35.80,38.36,33.55,36.11,20.77
22.11,5.67,17.89,8.84,0.67,22.39,35.85,7.96,27.07
22.31,9.49,14.49,9.54,0.38,21.77,36.76,6.80,28.69
28.81,1.10,22.96,27.17,36.71,39.43,33.60,39.83,19.41
28.87,1.49,23.24,27.06,37.47,39.04,32.51,39.00,20.45
34.51,19.28,31.04,23.30,11.85,0.11,21.81,13.54,5.23
26.90,38.54,22.89,32.24,27.24,1.88,36.33,18.76,6.24
29.99,1.00,22.83,27.05,35.20,38.51,34.60,38.87,20.02
33.04,18.66,32.34,23.71,13.93,2.75,21.75,13.93,5.40
33.07,8.56,7.66,18.33,26.32,38.02,31.34,18.94,23.96
32.00,7.97,6.74,16.65,27.93,36.98,31.91,20.20,25.85
33.03,18.93,29.63,25.07,14.55,1.77,20.46,12.37,4.98
22.34,7.68,17.36,7.65,0.46,23.17,36.85,7.31,28.54
22.64,5.98,14.73,11.43,0.78,24.17,36.06,7.95,27.58
20.98,7.74,17.24,9.77,2.64,21.12,34.96,7.52,25.40
21.29,7.89,14.24,9.29,0.01,22.34,37.18,6.38,28.15
16.12,1.04,30.33,11.57,18.27,12.54,21.79,25.84,30.86
34.16,7.83,6.70,17.67,28.93,37.96,33.57,20.32,25.25
16.36,2.43,31.76,10.99,18.58,10.71,21.68,25.94,31.04
16.94,2.93,31.14,13.15,18.14,12.28,21.23,26.09,32.27
22.84,6.74,16.85,9.41,0.72,22.50,36.20,7.30,27.37
33.33,8.09,6.12,20.30,24.99,39.29,34.57,21.50,25.71
19.31,2.13,32.52,12.59,18.31,12.42,20.10,26.08,30.32
31.50,17.64,30.66,26.69,16.18,0.29,22.79,13.26,5.26
32.43,19.44,29.92,24.39,15.07,0.44,21.50,13.39,5.10
26.80,40.02,24.47,32.75,29.17,-1.29,35.54,19.88,4.15
22.41,7.60,16.18,9.85,1.07,24.26,37.87,7.40,28.05
32.73,9.40,7.36,19.59,26.41,39.44,33.03,18.74,24.45
34.90,16.98,31.23,25.82,13.00,2.38,21.67,11.51,7.07
16.94,4.43,31.01,12.04,17.93,13.45,20.88,26.64,30.02
28.94,1.61,22.71,29.93,37.22,37.36,35.31,38.98,19.46
16.32,1.21,31.72,12.94,18.23,12.45,22.95,24.55,31.31
34.23,8.67,8.38,15.86,25.97,39.66,35.17,20.84,24.85
17.12,2.98,31.94,10.80,19.27,11.79,21.20,25.54,30.99
17.38,3.90,32.06,11.34,19.60,12.68,21.28,25.32,31.66
32.30,8.09,7.21,18.68,26.92,38.34,35.06,20.21,27.00
16.61,1.66,30.65,10.69,19.35,11.86,20.24,23.57,32.24
33.63,18.12,31.41,24.52,15.44,-0.34,21.73,13.54,5.73
16.55,2.93,31.95,11.93,19.20,11.83,21.77,25.85,29.68
26.51,1.72,23.96,28.66,35.90,38.58,36.15,36.40,19.86
28.82,39.86,25.17,32.23,28.35,1.90,35.99,18.10,5.46
29.95,0.39,23.83,29.14,37.60,41.49,34.11,37.10,20.11
21.89,6.41,15.82,11.69,2.26,23.40,37.56,7.74,28.57
16.62,2.02,31.02,12.08,18.17,12.72,20.65,22.92,29.51
28.18,0.68,24.00,29.66,36.73,39.43,34.20,36.70,20.26
26.73,37.85,24.45,30.92,27.59,-0.18,36.12,18.40,4.86
33.62,7.10,6.39,18.36,24.88,38.09,32.77,19.71,23.21
31.34,7.88,7.73,18.10,26.47,38.93,33.13,21.37,27.99
17.35,1.97,31.01,13.02,20.46,10.88,20.77,26.40,30.85
26.59,38.16,27.04,34.03,28.34,1.75,36.82,17.91,4.54
15.99,2.47,31.10,12.08,18.26,11.54,20.79,24.86,31.67
33.76,6.33,6.55,17.51,26.27,39.54,34.04,22.37,25.73
28.08,2.60,23.02,29.51,35.14,39.63,36.45,39.03,20.82
33.44,17.94,31.21,24.56,14.40,1.53,21.03,12.84,6.67
28.32,40.27,24.94,32.35,29.23,0.09,34.45,18.46,4.18
30.95,9.72,9.47,17.95,27.81,38.01,31.93,21.22,25.05
34.03,9.96,7.25,17.67,26.56,40.15,32.14,19.34,24.30
27.99,39.62,24.04,32.81,29.48,1.34,35.43,17.57,2.66
15.43,2.57,32.62,11.95,18.84,11.67,20.08,24.80,33.03
33.30,18.71,29.86,26.07,13.70,-0.59,20.54,14.09,5.99
33.51,6.40,7.17,17.60,27.28,39.33,33.26,20.50,25.17
31.96,8.20,7.45,18.44,25.70,40.51,33.32,20.74,26.13
33.80,17.94,30.10,25.64,15.11,1.35,21.76,13.35,7.63
29.25,1.21,24.01,26.99,36.09,38.48,32.17,38.13,20.46
23.49,7.26,17.08,8.48,1.96,21.15,39.66,7.69,26.41
32.07,17.43,31.91,24.94,16.08,0.20,22.54,10.89,5.08
32.29,18.71,32.60,27.18,14.70,1.00,20.92,10.94,6.07
27.81,39.39,22.14,34.66,28.29,-0.32,34.47,17.81,4.20
34.51,7.31,7.40,17.91,27.85,37.32,35.23,20.29,24.91
14.64,3.81,33.81,11.26,17.89,13.03,21.16,25.90,31.27
33.86,17.72,29.55,26.67,15.13,-1.42,20.05,13.78,3.99
33.49,7.69,6.89,18.29,27.73,40.08,34.58,20.02,23.80
29.22,0.84,25.19,28.25,35.42,36.05,33.10,38.90,19.29
33.72,7.43,8.07,16.02,26.37,38.03,32.64,18.37,26.06
28.04,2.02,22.85,25.99,36.88,36.00,33.13,38.35,19.12
26.54,1.04,22.48,28.12,35.57,36.98,33.37,38.25,19.43
33.49,17.27,29.84,25.60,15.27,0.30,21.70,14.39,4.20
22.85,8.07,15.38,9.46,-0.64,23.45,35.74,7.60,26.94
27.93,39.71,23.14,32.11,29.38,0.38,36.21,19.48,4.37
22.41,7.61,16.00,9.78,2.87,23.78,36.81,7.58,28.66
34.96,16.52,30.44,25.74,15.04,1.04,22.08,11.28,4.96
28.57,37.40,22.06,33.95,26.29,0.66,36.85,16.89,5.34
23.15,7.77,16.91,6.76,2.21,22.86,36.55,8.21,26.66
14.48,-0.65,32.23,12.70,18.68,11.54,20.93,25.37,29.93
32.30,9.18,7.69,16.97,25.79,38.42,33.04,21.35,23.32
28.69,39.93,24.05,31.27,29.22,1.96,36.01,15.79,4.63
32.81,9.67,7.32,18.49,28.97,38.34,32.72,20.35,23.94
21.90,8.88,16.52,9.87,-0.06,22.18,37.88,5.73,28.65
34.90,18.51,30.02,26.08,15.62,0.12,22.13,12.65,6.49
29.59,0.67,23.31,28.53,37.79,40.29,33.65,38.29,20.72
34.25,16.60,30.94,26.28,14.44,0.23,22.93,13.03,4.45
13.88,1.51,32.40,12.06,17.26,12.85,20.09,26.27,31.48
34.46,16.32,30.73,26.00,14.73,2.30,22.59,14.75,6.09
28.15,37.72,24.04,33.01,29.89,1.78,37.40,19.22,4.34
33.35,17.04,31.29,24.72,12.73,1.28,21.90,13.00,5.85
33.40,16.44,29.48,25.51,14.98,2.18,22.33,12.30,7.29
19.61,3.18,30.69,13.09,19.97,11.89,23.49,24.56,30.74
32.88,17.43,29.35,25.15,14.47,-0.22,21.35,15.35,8.02
23.11,6.27,17.37,9.37,0.83,22.98,36.46,9.03,27.46
33.47,7.22,6.43,17.30,27.31,39.45,32.62,18.45,24.29
17.63,0.65,30.96,11.93,17.26,11.23,18.62,23.36,30.14
29.30,0.88,24.60,28.76,38.45,37.87,33.78,37.11,20.91
25.05,39.93,24.93,31.36,29.17,2.03,35.42,16.96,5.06
34.24,17.33,31.41,24.73,13.53,0.94,22.64,12.13,4.27
28.43,1.06,22.74,27.01,37.14,39.26,36.01,38.71,22.64
16.62,2.73,31.85,12.69,16.65,11.34,23.15,24.78,29.95
32.71,9.81,5.83,16.97,28.07,38.51,33.75,19.62,24.01
33.73,18.98,30.91,25.71,14.71,-0.40,24.29,12.80,5.26
21.77,9.56,15.15,10.60,2.03,22.84,37.98,5.77,26.58
17.13,1.91,33.28,12.37,18.81,11.76,19.93,26.71,32.07
33.47,16.62,30.13,25.75,13.49,-0.90,22.25,14.14,6.18
34.78,17.71,30.68,24.32,13.84,-0.76,21.15,11.00,6.09
32.30,18.19,28.99,25.31,16.89,1.09,23.67,12.42,7.36
33.81,18.01,32.28,26.35,13.92,-0.12,21.52,14.21,5.92
34.17,9.38,6.55,18.54,28.98,39.39,33.60,20.10,25.85
21.07,8.22,16.62,11.49,0.22,22.36,37.15,8.15,27.15
34.87,7.49,6.87,17.37,26.02,39.16,32.32,20.33,24.40
29.60,0.82,22.27,28.95,35.27,38.11,32.06,37.04,20.70
34.17,16.84,31.08,25.23,13.13,1.20,19.24,11.97,6.63
17.22,2.37,30.71,11.98,18.04,12.75,21.04,24.64,30.14
26.82,40.34,24.64,31.35,30.41,1.28,35.39,17.43,5.46
34.77,7.06,6.04,18.24,25.03,39.94,33.38,20.35,24.12
28.57,1.03,21.56,27.49,36.97,38.34,34.40,38.90,21.17
32.86,6.82,5.00,17.96,26.51,38.43,33.36,20.51,26.19
30.00,0.77,25.11,26.36,37.36,39.15,31.76,38.14,22.60
26.29,40.18,26.03,32.77,29.34,1.11,34.40,18.31,6.20
28.12,1.67,21.99,27.39,37.12,40.67,33.52,38.53,20.79
33.16,8.48,7.05,17.23,26.84,38.94,34.49,19.77,24.79
29.02,2.68,22.82,28.57,37.69,39.06,34.27,39.20,20.32
